Operation,Occupation
1060,86
1061,87
1062,88
1063,89
1064,90
1065,91
1066,92
1067,93
1068,94
1069,95
1070,96
1071,97
1072,98
1073,99
1074,100
1075,99
1076,98
1077,97
1078,96
1079,95
1080,94
1081,93
1082,92
1083,91
1084,92
1085,93
1086,94
1087,95
1088,96
1089,97
1090,98
1091,99
1092,100
1093,99
1094,98
1095,97
1096,98
1097,99
1098,100
1099,99
1100,98
1101,97
1102,96
1103,95
1104,94
1105,93
1106,92
1107,91
1108,90
1109,89
1110,88
1111,87
1112,86
1113,85
1114,86
1115,87
1116,88
1117,89
1118,90
1119,91
1120,92
1121,93
1122,94
1123,95
1124,96
1125,97
1126,98
1127,99
1128,100
1129,99
1130,98
1131,97
1132,96
1133,95
1134,94
1135,93
1136,92
1137,91
1138,90
1139,89
1140,90
1141,91
1142,92
1143,93
1144,94
1145,95
1146,96
1147,97
1148,98
1149,99
1150,100
1151,99
1152,98
1153,97
1154,96
1155,95
1156,94
1157,93
1158,92
1159,93
1160,94
1161,95
1162,96
1163,97
1164,98
1165,99
1166,100
1167,99
1168,98
1169,97
1170,96
1171,95
1172,94
1173,93
1174,92
1175,91
1176,90
1177,91
1178,92
1179,93
1180,94
1181,95
1182,96
1183,97
1184,98
1185,99
1186,100
1187,99
1188,98
1189,97
1190,96
1191,95
1192,94
1193,93
1194,92
1195,91
1196,90
1197,91
1198,92
1199,93
1200,94
1201,95
1202,96
1203,97
1204,98
1205,99
1206,100
1207,99
1208,98
1209,97
1210,96
1211,95
1212,94
1213,93
1214,92
1215,91
1216,90
1217,89
1218,88
1219,87
1220,86
1221,85
1222,84
1223,83
1224,82
1225,81
1226,80
1227,79
1228,78
1229,77
1230,76
1231,75
1232,74
1233,73
1234,72
1235,71
1236,72
1237,73
1238,74
1239,75
1240,76
1241,77
1242,78
1243,79
1244,80
1245,81
1246,82
1247,83
1248,84
1249,85
1250,86
1251,87
1252,88
1253,89
1254,90
1255,91
1256,92
1257,93
1258,94
1259,95
1260,96
1261,97
1262,98
1263,99
1264,98
1265,97
1266,96
1267,97
1268,98
1269,99
1270,100
1271,99
1272,98
1273,97
1274,96
1275,95
1276,94
1277,93
1278,92
1279,91
1280,90
1281,89
1282,88
1283,87
1284,86
1285,85
1286,84
1287,83
1288,82
1289,83
1290,82
1291,81
1292,82
1293,83
1294,84
1295,85
1296,86
1297,87
1298,88
1299,89
1300,90
1301,91
1302,92
1303,93
1304,94
1305,95
1306,96
1307,97
1308,98
1309,99
1310,100
1311,99
1312,98
1313,97
1314,96
1315,95
1316,94
1317,93
1318,92
1319,91
1320,90
1321,89
1322,88
1323,87
1324,86
1325,85
1326,84
1327,83
1328,82
1329,81
1330,80
1331,79
1332,78
1333,79
1334,80
1335,81
1336,82
1337,83
1338,84
1339,85
1340,86
1341,87
1342,88
1343,89
1344,90
1345,91
1346,92
1347,93
1348,94
1349,95
1350,96
1351,97
1352,98
1353,99
1354,100
1355,99
1356,98
1357,97
1358,96
1359,95
1360,94
1361,93
1362,92
1363,91
1364,90
1365,89
1366,88
1367,87
1368,86
1369,85
1370,84
1371,83
1372,82
1373,81
1374,80
1375,79
1376,78
1377,77
1378,76
1379,75
1380,74
1381,73
1382,72
1383,71
1384,70
1385,71
1386,72
1387,73
1388,74
1389,75
1390,76
1391,77
1392,78
1393,79
1394,80
1395,81
1396,82
1397,83
1398,84
1399,85
1400,86
1401,87
1402,88
1403,89
1404,90
1405,91
1406,92
1407,93
1408,94
1409,93
1410,92
1411,91
1412,90
1413,89
1414,88
1415,87
1416,86
1417,85
1418,84
1419,83
1420,82
1421,81
1422,80
1423,79
1424,78
1425,77
1426,76
1427,75
1428,74
1429,73
1430,72
1431,73
1432,74
1433,75
1434,74
1435,75
1436,76
1437,77
1438,78
1439,79
1440,80
1441,81
1442,82
1443,81
1444,80
1445,79
1446,78
1447,79
1448,80
1449,81
1450,82
1451,83
1452,84
1453,85
1454,86
1455,87
1456,88
1457,89
1458,90
1459,91
1460,92
1461,93
1462,94
1463,95
1464,96
1465,97
1466,98
1467,99
1468,100
1469,99
1470,98
1471,97
1472,98
1473,99
1474,98
1475,97
1476,96
1477,95
1478,94
1479,93
1480,92
1481,91
1482,92
1483,93
1484,94
1485,95
1486,96
1487,97
1488,98
1489,99
1490,100
1491,99
1492,98
1493,97
1494,96
1495,95
1496,94
1497,93
1498,92
1499,93
1500,94
1501,95
1502,96
1503,97
1504,98
1505,99
1506,98
1507,97
1508,96
1509,95
1510,94
1511,93
1512,94
1513,95
1514,96
1515,97
1516,98
1517,99
1518,98
1519,97
1520,96
1521,95
1522,94
1523,93
1524,94
1525,95
1526,94
1527,93
1528,92
1529,91
1530,90
1531,89
1532,88
1533,89
1534,90
1535,91
1536,92
1537,93
1538,94
1539,95
1540,96
1541,97
1542,98
1543,99
1544,98
1545,97
1546,96
1547,95
1548,94
1549,93
1550,92
1551,91
1552,90
1553,89
1554,90
1555,91
1556,92
1557,93
1558,94
1559,95
1560,96
1561,97
1562,98
1563,99
1564,100
1565,99
1566,98
1567,97
1568,96
1569,95
1570,94
1571,95
1572,96
1573,97
1574,98
1575,99
1576,100
1577,99
1578,98
1579,97
1580,96
1581,95
1582,94
1583,93
1584,92
1585,91
1586,92
1587,93
1588,94
1589,95
1590,96
1591,97
1592,98
1593,99
1594,100
1595,99
1596,98
1597,97
1598,96
1599,95
1600,94
1601,93
1602,92
1603,91
1604,90
1605,89
1606,88
1607,87
1608,86
1609,85
1610,84
1611,83
1612,82
1613,81
1614,80
1615,79
1616,78
1617,77
1618,76
1619,75
1620,74
1621,73
1622,72
1623,71
1624,70
1625,69
1626,70
1627,71
1628,72
1629,73
1630,74
1631,75
1632,76
1633,77
1634,78
1635,79
1636,80
1637,81
1638,82
1639,83
1640,84
1641,83
1642,82
1643,81
1644,80
1645,79
1646,78
1647,77
1648,76
1649,75
1650,74
1651,75
1652,76
1653,77
1654,78
1655,79
1656,80
1657,81
1658,82
1659,83
1660,84
1661,85
1662,86
1663,87
1664,88
1665,89
1666,90
1667,91
1668,92
1669,93
1670,94
1671,95
1672,96
1673,97
1674,98
1675,99
1676,100
1677,99
1678,98
1679,97
1680,96
1681,95
1682,96
1683,97
1684,98
1685,99
1686,100
1687,99
1688,98
1689,97
1690,96
1691,95
1692,94
1693,93
1694,92
1695,91
1696,90
1697,89
1698,88
1699,87
1700,86
1701,85
1702,84
1703,83
1704,82
1705,81
1706,80
1707,79
1708,78
1709,77
1710,76
1711,75
1712,74
1713,73
1714,72
1715,73
1716,74
1717,75
1718,76
1719,77
1720,78
1721,79
1722,80
1723,81
1724,82
1725,83
1726,84
1727,85
1728,86
1729,87
1730,88
1731,89
1732,90
1733,91
1734,92
1735,93
1736,94
1737,95
1738,96
1739,97
1740,98
1741,99
1742,100
1743,99
1744,98
1745,97
1746,96
1747,95
1748,94
1749,93
1750,92
1751,91
1752,90
1753,89
1754,88
1755,87
1756,86
1757,85
1758,84
1759,83
1760,82
1761,81
1762,80
1763,79
1764,78
1765,79
1766,80
1767,81
1768,82
1769,83
1770,84
1771,85
1772,84
1773,83
1774,82
1775,81
1776,80
1777,79
1778,78
1779,77
1780,76
1781,77
1782,78
1783,79
1784,80
1785,81
1786,82
1787,83
1788,84
1789,83
1790,82
1791,81
1792,80
1793,79
1794,78
1795,77
1796,78
1797,79
1798,80
1799,81
1800,82
1801,83
1802,84
1803,85
1804,86
1805,87
1806,88
1807,89
1808,90
1809,91
1810,92
1811,93
1812,94
1813,95
1814,96
1815,97
1816,98
1817,99
1818,100
1819,99
1820,98
1821,97
1822,96
1823,95
1824,94
1825,93
1826,92
1827,91
1828,90
1829,89
1830,90
1831,91
1832,92
1833,93
1834,94
1835,95
1836,96
1837,97
1838,98
1839,99
1840,100
1841,99
1842,100
1843,99
1844,98
1845,97
1846,96
1847,95
1848,94
1849,95
1850,96
1851,97
1852,98
1853,99
1854,100
1855,99
1856,100
1857,99
1858,98
1859,97
1860,96
1861,95
1862,96
1863,97
1864,98
1865,99
1866,100
1867,99
1868,98
1869,97
1870,96
1871,95
1872,94
1873,93
1874,92
1875,93
1876,94
1877,95
1878,96
1879,97
1880,98
1881,99
1882,100
1883,99
1884,98
1885,97
1886,96
1887,97
1888,98
1889,99
1890,100
1891,99
1892,98
1893,97
1894,96
1895,95
1896,96
1897,97
1898,98
1899,99
1900,100
1901,99
1902,98
1903,99
1904,100
1905,99
1906,98
1907,97
1908,96
1909,95
1910,94
1911,93
1912,92
1913,91
1914,90
1915,89
1916,88
1917,87
1918,86
1919,87
1920,88
1921,89
1922,90
1923,91
1924,92
1925,93
1926,94
1927,95
1928,96
1929,97
1930,98
1931,99
1932,100
1933,99
1934,98
1935,97
1936,96
1937,95
1938,94
1939,93
1940,92
1941,91
1942,90
1943,89
1944,88
1945,87
1946,86
1947,85
1948,84
1949,83
1950,82
1951,83
1952,82
1953,81
1954,80
1955,79
1956,78
1957,77
1958,76
1959,77
1960,78
1961,79
1962,80
1963,81
1964,82
1965,83
1966,84
1967,85
1968,86
1969,87
1970,88
1971,89
1972,90
1973,91
1974,92
1975,93
1976,94
1977,95
1978,96
1979,97
1980,98
1981,99
1982,100
1983,99
1984,98
1985,97
1986,96
1987,95
1988,94
1989,93
1990,92
1991,91
1992,90
1993,89
1994,88
1995,87
1996,86
1997,85
1998,84
1999,83
2000,84
2001,85
2002,86
2003,87
2004,86
2005,85
2006,84
2007,83
2008,82
2009,81
2010,80
2011,79
2012,78
2013,77
2014,76
2015,77
2016,78
2017,79
2018,80
2019,81
2020,82
2021,83
2022,84
2023,85
2024,86
2025,87
2026,88
2027,89
2028,90
2029,91
2030,92
2031,93
2032,94
2033,95
2034,96
2035,97
2036,98
2037,99
2038,100
2039,99
2040,98
2041,97
2042,96
2043,95
2044,94
2045,93
2046,92
2047,91
2048,90
2049,89
2050,88
2051,87
2052,86
2053,87
2054,88
2055,89
2056,90
2057,91
2058,92
2059,93
2060,92
2061,91
2062,90
2063,91
2064,92
2065,93
2066,94
2067,95
2068,96
2069,97
2070,98
2071,99
2072,100
2073,99
2074,98
2075,97
2076,96
2077,95
2078,94
2079,93
2080,92
2081,91
2082,90
2083,89
2084,88
2085,87
2086,86
2087,85
2088,84
2089,83
2090,84
2091,85
2092,86
2093,87
2094,88
2095,89
2096,90
2097,91
2098,92
2099,93
2100,94
2101,95
2102,96
2103,97
2104,98
2105,99
2106,98
2107,97
2108,96
2109,95
2110,94
2111,93
2112,94
2113,95
2114,96
2115,97
2116,98
2117,99
2118,98
2119,97
2120,96
2121,95
2122,94
2123,93
2124,92
2125,91
2126,92
2127,93
2128,94
2129,95
2130,96
2131,97
2132,98
2133,99
2134,100
2135,99
2136,98
2137,97
2138,96
2139,95
2140,94
2141,93
2142,92
2143,91
2144,90
2145,89
2146,90
2147,91
2148,92
2149,93
2150,94
2151,95
2152,96
2153,97
2154,98
2155,99
2156,100
2157,99
2158,98
2159,97
2160,96
2161,95
2162,94
2163,93
2164,92
2165,91
2166,90
2167,91
2168,90
2169,89
2170,90
2171,91
2172,92
2173,93
2174,94
2175,95
2176,96
2177,97
2178,96
2179,95
2180,94
2181,93
2182,92
2183,91
2184,92
2185,93
2186,94
2187,95
2188,96
2189,97
2190,98
2191,99
2192,100
2193,99
2194,98
2195,97
2196,96
2197,95
2198,94
2199,93
2200,92
2201,91
2202,90
2203,89
2204,88
2205,87
2206,86
2207,85
2208,84
2209,83
2210,82
2211,81
2212,82
2213,83
2214,84
2215,85
2216,86
2217,87
2218,88
2219,89
2220,88
2221,87
2222,86
2223,87
2224,88
2225,89
2226,90
2227,91
2228,92
2229,93
2230,94
2231,95
2232,96
2233,97
2234,98
2235,99
2236,100
2237,99
2238,98
2239,99
2240,100
2241,99
2242,98
2243,99
2244,100
2245,99
2246,98
2247,97
2248,96
2249,97
2250,98
2251,99
2252,100
2253,99
2254,98
2255,99
2256,100
2257,99
2258,98
2259,97
2260,96
2261,95
2262,94
2263,93
2264,94
2265,95
2266,96
2267,97
2268,98
2269,99
2270,100
2271,99
2272,98
2273,97
2274,96
2275,95
2276,94
2277,93
2278,92
2279,91
2280,92
2281,93
2282,94
2283,95
2284,96
2285,97
2286,98
2287,99
2288,100
2289,99
2290,98
2291,97
2292,96
2293,95
2294,94
2295,93
2296,92
2297,91
2298,90
2299,89
2300,88
2301,87
2302,86
2303,85
2304,84
2305,83
2306,82
2307,81
2308,80
2309,79
2310,78
2311,77
2312,78
2313,79
2314,80
2315,81
2316,82
2317,83
2318,84
2319,85
2320,86
2321,87
2322,88
2323,89
2324,90
2325,91
2326,92
2327,93
2328,94
2329,95
2330,96
2331,97
2332,98
2333,99
2334,100
2335,99
2336,98
2337,97
2338,96
2339,95
2340,94
2341,93
2342,92
2343,91
2344,90
2345,89
2346,88
2347,87
2348,86
2349,85
2350,84
2351,83
2352,82
2353,83
2354,84
2355,85
2356,86
2357,87
2358,88
2359,89
2360,90
2361,91
2362,92
2363,93
2364,94
2365,95
2366,96
2367,97
2368,98
2369,99
2370,100
2371,99
2372,98
2373,97
2374,96
2375,95
2376,94
2377,93
2378,92
2379,91
2380,90
2381,89
2382,88
2383,87
2384,86
2385,85
2386,84
2387,83
2388,82
2389,81
2390,80
2391,79
2392,78
2393,79
2394,80
2395,81
2396,82
2397,83
2398,84
2399,85
2400,86
2401,87
2402,88
2403,89
2404,90
2405,91
2406,92
2407,93
2408,94
2409,93
2410,92
2411,91
2412,92
2413,93
2414,94
2415,95
2416,96
2417,97
2418,98
2419,99
2420,100
2421,99
2422,98
2423,97
2424,96
2425,95
2426,94
2427,93
2428,94
2429,95
2430,96
2431,97
2432,98
2433,99
2434,100
2435,99
2436,98
2437,97
2438,96
2439,95
2440,94
2441,93
2442,92
2443,91
2444,90
2445,89
2446,88
2447,87
2448,86
2449,85
2450,84
2451,83
2452,82
2453,81
2454,80
2455,79
2456,78
2457,77
2458,76
2459,75
2460,74
2461,73
2462,74
2463,75
2464,76
2465,77
2466,78
2467,79
2468,80
2469,81
2470,82
2471,83
2472,84
2473,85
2474,86
2475,87
2476,88
2477,89
2478,90
2479,91
2480,92
2481,93
2482,94
2483,95
2484,96
2485,97
2486,98
2487,99
2488,98
2489,97
2490,96
2491,95
2492,94
2493,93
2494,92
2495,93
2496,94
2497,95
2498,96
2499,97
2500,98
2501,99
2502,100
2503,99
2504,98
2505,97
2506,96
2507,95
2508,94
2509,93
2510,92
2511,91
2512,90
2513,89
2514,88
2515,87
2516,86
2517,85
2518,84
2519,83
2520,82
2521,81
2522,80
2523,79
2524,78
2525,77
2526,76
2527,75
2528,76
2529,77
2530,78
2531,79
2532,78
2533,77
2534,76
2535,75
2536,74
2537,73
2538,72
2539,71
2540,70
2541,69
2542,68
2543,67
2544,66
2545,67
2546,68
2547,69
2548,70
2549,71
2550,72
2551,73
2552,74
2553,75
2554,76
2555,77
2556,78
2557,79
2558,80
2559,81
2560,82
2561,83
2562,84
2563,85
2564,86
2565,87
2566,88
2567,89
2568,90
2569,91
2570,92
2571,93
2572,94
2573,95
2574,96
2575,97
2576,98
2577,99
2578,100
2579,99
2580,98
2581,97
2582,96
2583,95
2584,94
2585,93
2586,92
2587,91
2588,90
2589,89
2590,88
2591,87
2592,86
2593,85
2594,84
2595,83
2596,82
2597,81
2598,80
2599,79
2600,78
2601,77
2602,76
2603,75
2604,74
2605,73
2606,72
2607,71
2608,70
2609,69
2610,68
2611,67
2612,66
2613,65
2614,64
2615,63
2616,62
2617,61
2618,60
2619,59
2620,60
2621,61
2622,62
2623,63
2624,64
2625,65
2626,66
2627,67
2628,68
2629,69
2630,70
2631,71
2632,72
2633,73
2634,74
2635,75
2636,76
2637,77
2638,78
2639,79
2640,80
2641,81
2642,82
2643,83
2644,84
2645,85
2646,86
2647,87
2648,88
2649,87
2650,86
2651,85
2652,84
2653,83
2654,82
2655,81
2656,82
2657,83
2658,84
2659,85
2660,86
2661,87
2662,88
2663,89
2664,90
2665,91
2666,92
2667,93
2668,94
2669,95
2670,96
2671,97
2672,98
2673,99
2674,100
2675,99
2676,98
2677,97
2678,96
2679,95
2680,94
2681,93
2682,92
2683,91
2684,90
2685,89
2686,88
2687,87
2688,86
2689,85
2690,84
2691,85
2692,86
2693,87
2694,88
2695,89
2696,90
2697,91
2698,92
2699,93
2700,94
2701,95
2702,96
2703,97
2704,98
2705,99
2706,100
2707,99
2708,98
2709,97
2710,96
2711,95
2712,94
2713,93
2714,92
2715,91
2716,90
2717,89
2718,88
2719,87
2720,86
2721,85
2722,84
2723,83
2724,82
2725,81
2726,80
2727,79
2728,78
2729,77
2730,78
2731,79
2732,80
2733,81
2734,82
2735,83
2736,84
2737,83
2738,82
2739,81
2740,80
2741,79
2742,78
2743,77
2744,78
2745,79
2746,80
2747,81
2748,82
2749,83
2750,84
2751,85
2752,86
2753,87
2754,88
2755,89
2756,90
2757,91
2758,92
2759,93
2760,92
2761,91
2762,90
2763,89
2764,88
2765,87
2766,88
2767,89
2768,90
2769,91
2770,92
2771,93
2772,94
2773,95
2774,96
2775,97
2776,96
2777,95
2778,94
2779,93
2780,92
2781,91
2782,90
2783,91
2784,92
2785,93
2786,94
2787,95
2788,96
2789,97
2790,98
2791,99
2792,100
2793,99
2794,98
2795,97
2796,96
2797,95
2798,94
2799,95
2800,96
2801,97
2802,98
2803,99
2804,100
2805,99
2806,98
2807,97
2808,98
2809,97
2810,96
2811,97
2812,98
2813,99
2814,100
2815,99
2816,98
2817,97
2818,96
2819,95
2820,94
2821,93
2822,94
2823,95
2824,96
2825,97
2826,98
2827,99
2828,100
2829,99
2830,98
2831,97
2832,96
2833,95
2834,94
2835,93
2836,92
2837,91
2838,90
2839,89
2840,88
2841,87
2842,86
2843,85
2844,84
2845,83
2846,82
2847,83
2848,84
2849,85
2850,86
2851,87
2852,88
2853,89
2854,90
2855,91
2856,92
2857,93
2858,94
2859,95
2860,96
2861,97
2862,96
2863,95
2864,94
2865,93
2866,92
2867,91
2868,90
2869,89
2870,88
2871,87
2872,86
2873,85
2874,84
2875,83
2876,82
2877,81
2878,80
2879,79
2880,78
2881,77
2882,76
2883,77
2884,78
2885,79
2886,80
2887,81
2888,82
2889,83
2890,84
2891,85
2892,86
2893,87
2894,88
2895,89
2896,90
2897,91
2898,92
2899,93
2900,94
2901,95
2902,96
2903,97
2904,98
2905,99
2906,100
2907,99
2908,98
2909,97
2910,96
2911,95
2912,94
2913,93
2914,92
2915,91
2916,90
2917,89
2918,88
2919,87
2920,86
2921,85
2922,84
2923,83
2924,84
2925,83
2926,84
2927,85
2928,86
2929,87
2930,88
2931,89
2932,90
2933,91
2934,92
2935,93
2936,94
2937,95
2938,96
2939,97
2940,98
2941,99
2942,98
2943,97
2944,96
2945,95
2946,94
2947,93
2948,94
2949,95
2950,96
2951,97
2952,98
2953,99
2954,100
2955,99
2956,98
2957,97
2958,98
2959,99
2960,100
2961,99
2962,100
2963,99
2964,98
2965,97
2966,96
2967,95
2968,94
2969,93
2970,92
2971,91
2972,90
2973,89
2974,88
2975,87
2976,86
2977,85
2978,84
2979,83
2980,82
2981,81
2982,80
2983,79
2984,78
2985,77
2986,76
2987,75
2988,74
2989,73
2990,72
2991,71
2992,70
2993,69
2994,70
2995,71
