Operation,Occupation
1060,42
1061,43
1062,44
1063,43
1064,42
1065,41
1066,40
1067,39
1068,38
1069,37
1070,36
1071,35
1072,34
1073,33
1074,32
1075,31
1076,30
1077,29
1078,28
1079,27
1080,26
1081,25
1082,24
1083,23
1084,22
1085,21
1086,20
1087,19
1088,18
1089,17
1090,16
1091,15
1092,14
1093,13
1094,12
1095,11
1096,10
1097,9
1098,8
1099,7
1100,6
1101,5
1102,4
1103,3
1104,4
1105,3
1106,4
1107,5
1108,4
1109,5
1110,6
1111,5
1112,4
1113,5
1114,4
1115,3
1116,2
1117,1
1118,0
1119,1
1120,2
1121,3
1122,4
1123,5
1124,6
1125,7
1126,8
1127,9
1128,10
1129,11
1130,12
1131,13
1132,14
1133,15
1134,16
1135,17
1136,18
1137,19
1138,20
1139,21
1140,22
1141,23
1142,24
1143,25
1144,26
1145,27
1146,28
1147,29
1148,30
1149,31
1150,32
1151,33
1152,34
1153,35
1154,36
1155,37
1156,38
1157,39
1158,40
1159,41
1160,42
1161,43
1162,44
1163,45
1164,46
1165,45
1166,44
1167,43
1168,42
1169,41
1170,40
1171,41
1172,42
1173,43
1174,44
1175,45
1176,46
1177,45
1178,44
1179,43
1180,42
1181,41
1182,40
1183,39
1184,38
1185,37
1186,36
1187,35
1188,34
1189,33
1190,34
1191,35
1192,36
1193,37
1194,38
1195,39
1196,40
1197,41
1198,42
1199,43
1200,44
1201,45
1202,46
1203,47
1204,46
1205,45
1206,44
1207,43
1208,42
1209,41
1210,40
1211,39
1212,38
1213,37
1214,36
1215,35
1216,34
1217,33
1218,32
1219,31
1220,32
1221,33
1222,34
1223,35
1224,36
1225,37
1226,38
1227,39
1228,38
1229,37
1230,38
1231,37
1232,36
1233,37
1234,36
1235,35
1236,34
1237,33
1238,32
1239,31
1240,30
1241,29
1242,28
1243,27
1244,26
1245,27
1246,26
1247,27
1248,26
1249,25
1250,26
1251,25
1252,24
1253,25
1254,26
1255,27
1256,28
1257,27
1258,26
1259,25
1260,24
1261,23
1262,22
1263,21
1264,22
1265,23
1266,24
1267,25
1268,26
1269,27
1270,28
1271,29
1272,30
1273,31
1274,32
1275,33
1276,34
1277,35
1278,36
1279,37
1280,38
1281,39
1282,40
1283,41
1284,42
1285,43
1286,44
1287,45
1288,46
1289,45
1290,44
1291,43
1292,42
1293,41
1294,40
1295,39
1296,40
1297,39
1298,40
1299,39
1300,38
1301,37
1302,36
1303,35
1304,34
1305,33
1306,32
1307,31
1308,30
1309,29
1310,28
1311,27
1312,26
1313,25
1314,24
1315,23
1316,22
1317,21
1318,20
1319,19
1320,18
1321,17
1322,16
1323,15
1324,14
1325,13
1326,12
1327,11
1328,10
1329,9
1330,8
1331,7
1332,6
1333,5
1334,6
1335,5
1336,4
1337,5
1338,4
1339,5
1340,6
1341,7
1342,8
1343,9
1344,10
1345,11
1346,12
1347,13
1348,14
1349,13
1350,12
1351,11
1352,10
1353,9
1354,8
1355,7
1356,6
1357,5
1358,4
1359,3
1360,2
1361,1
1362,0
1363,1
1364,0
1365,1
1366,2
1367,1
1368,2
1369,3
1370,4
1371,5
1372,4
1373,3
1374,2
1375,1
1376,0
1377,1
1378,2
1379,1
1380,2
1381,1
1382,0
1383,1
1384,2
1385,3
1386,2
1387,1
1388,2
1389,3
1390,4
1391,3
1392,2
1393,3
1394,4
1395,3
1396,2
1397,3
1398,4
1399,5
1400,6
1401,7
1402,6
1403,7
1404,6
1405,5
1406,6
1407,7
1408,8
1409,9
1410,10
1411,11
1412,12
1413,11
1414,12
1415,13
1416,14
1417,15
1418,16
1419,17
1420,18
1421,17
1422,16
1423,15
1424,14
1425,13
1426,12
1427,11
1428,10
1429,9
1430,8
1431,7
1432,8
1433,7
1434,6
1435,7
1436,8
1437,9
1438,10
1439,11
1440,12
1441,13
1442,14
1443,15
1444,16
1445,17
1446,18
1447,19
1448,20
1449,21
1450,22
1451,21
1452,22
1453,23
1454,22
1455,21
1456,20
1457,19
1458,20
1459,19
1460,20
1461,21
1462,22
1463,23
1464,24
1465,25
1466,26
1467,27
1468,28
1469,29
1470,30
1471,31
1472,32
1473,33
1474,34
1475,35
1476,36
1477,35
1478,36
1479,37
1480,38
1481,39
1482,40
1483,41
1484,42
1485,43
1486,44
1487,45
1488,46
1489,47
1490,48
1491,49
1492,50
1493,51
1494,52
1495,51
1496,50
1497,49
1498,48
1499,47
1500,46
1501,45
1502,44
1503,43
1504,42
1505,41
1506,42
1507,43
1508,44
1509,45
1510,46
1511,47
1512,48
1513,49
1514,50
1515,51
1516,50
1517,51
1518,52
1519,51
1520,50
1521,49
1522,48
1523,47
1524,48
1525,47
1526,48
1527,49
1528,50
1529,49
1530,50
1531,51
1532,52
1533,53
1534,54
1535,55
1536,56
1537,57
1538,56
1539,55
1540,54
1541,55
1542,54
1543,55
1544,56
1545,57
1546,58
1547,59
1548,60
1549,61
1550,62
1551,61
1552,60
1553,59
1554,58
1555,57
1556,56
1557,55
1558,54
1559,53
1560,52
1561,51
1562,52
1563,51
1564,50
1565,49
1566,48
1567,47
1568,46
1569,47
1570,48
1571,49
1572,48
1573,47
1574,46
1575,45
1576,44
1577,43
1578,44
1579,45
1580,46
1581,47
1582,48
1583,49
1584,50
1585,51
1586,52
1587,53
1588,54
1589,53
1590,52
1591,51
1592,50
1593,49
1594,48
1595,47
1596,46
1597,45
1598,46
1599,45
1600,44
1601,43
1602,42
1603,41
1604,40
1605,39
1606,38
1607,37
1608,36
1609,35
1610,34
1611,33
1612,32
1613,31
1614,30
1615,29
1616,28
1617,29
1618,28
1619,29
1620,30
1621,31
1622,32
1623,33
1624,34
1625,35
1626,36
1627,37
1628,38
1629,37
1630,36
1631,35
1632,34
1633,33
1634,32
1635,31
1636,32
1637,33
1638,34
1639,35
1640,36
1641,37
1642,38
1643,39
1644,40
1645,41
1646,42
1647,43
1648,44
1649,45
1650,46
1651,45
1652,44
1653,45
1654,46
1655,47
1656,48
1657,47
1658,46
1659,45
1660,44
1661,43
1662,44
1663,43
1664,42
1665,41
1666,40
1667,39
1668,38
1669,37
1670,36
1671,35
1672,34
1673,33
1674,32
1675,31
1676,30
1677,29
1678,28
1679,27
1680,26
1681,25
1682,24
1683,23
1684,22
1685,21
1686,22
1687,23
1688,24
1689,25
1690,26
1691,27
1692,28
1693,29
1694,30
1695,31
1696,32
1697,33
1698,34
1699,35
1700,34
1701,35
1702,34
1703,33
1704,32
1705,31
1706,30
1707,29
1708,28
1709,27
1710,26
1711,25
1712,24
1713,23
1714,22
1715,21
1716,20
1717,19
1718,18
1719,17
1720,16
1721,15
1722,14
1723,13
1724,12
1725,11
1726,10
1727,9
1728,8
1729,7
1730,6
1731,5
1732,4
1733,3
1734,2
1735,1
1736,2
1737,1
1738,0
1739,1
1740,0
1741,1
1742,2
1743,3
1744,4
1745,3
1746,2
1747,3
1748,4
1749,3
1750,2
1751,1
1752,2
1753,3
1754,4
1755,5
1756,6
1757,7
1758,8
1759,9
1760,10
1761,11
1762,12
1763,13
1764,14
1765,15
1766,16
1767,17
1768,18
1769,19
1770,20
1771,21
1772,22
1773,23
1774,24
1775,25
1776,26
1777,27
1778,28
1779,29
1780,30
1781,31
1782,32
1783,33
1784,34
1785,35
1786,36
1787,37
1788,38
1789,39
1790,38
1791,37
1792,36
1793,35
1794,34
1795,33
1796,32
1797,31
1798,32
1799,33
1800,34
1801,35
1802,36
1803,37
1804,36
1805,35
1806,36
1807,37
1808,38
1809,39
1810,40
1811,41
1812,42
1813,43
1814,44
1815,45
1816,46
1817,47
1818,46
1819,47
1820,48
1821,49
1822,50
1823,51
1824,52
1825,53
1826,52
1827,51
1828,50
1829,49
1830,48
1831,49
1832,48
1833,47
1834,46
1835,45
1836,44
1837,43
1838,42
1839,41
1840,40
1841,39
1842,38
1843,37
1844,36
1845,35
1846,34
1847,33
1848,32
1849,31
1850,30
1851,31
1852,32
1853,31
1854,30
1855,31
1856,30
1857,31
1858,30
1859,31
1860,30
1861,31
1862,32
1863,33
1864,32
1865,33
1866,34
1867,35
1868,36
1869,37
1870,38
1871,39
1872,40
1873,41
1874,42
1875,43
1876,44
1877,43
1878,44
1879,45
1880,46
1881,47
1882,48
1883,49
1884,50
1885,51
1886,52
1887,53
1888,54
1889,55
1890,56
1891,57
1892,58
1893,57
1894,56
1895,55
1896,54
1897,53
1898,54
1899,53
1900,54
1901,55
1902,56
1903,57
1904,58
1905,59
1906,60
1907,61
1908,62
1909,63
1910,64
1911,63
1912,62
1913,61
1914,60
1915,59
1916,58
1917,57
1918,56
1919,55
1920,54
1921,53
1922,52
1923,51
1924,50
1925,49
1926,48
1927,47
1928,46
1929,45
1930,44
1931,43
1932,42
1933,41
1934,40
1935,39
1936,38
1937,37
1938,36
1939,35
1940,34
1941,33
1942,32
1943,31
1944,30
1945,29
1946,28
1947,27
1948,26
1949,25
1950,24
1951,23
1952,22
1953,21
1954,22
1955,21
1956,22
1957,21
1958,20
1959,21
1960,22
1961,23
1962,24
1963,25
1964,26
1965,27
1966,26
1967,25
1968,24
1969,23
1970,22
1971,21
1972,20
1973,21
1974,22
1975,23
1976,24
1977,25
1978,26
1979,25
1980,24
1981,23
1982,22
1983,21
1984,20
1985,19
1986,18
1987,17
1988,16
1989,15
1990,14
1991,13
1992,12
1993,11
1994,10
1995,9
1996,8
1997,9
1998,8
1999,9
2000,10
2001,11
2002,12
2003,13
2004,14
2005,15
2006,16
2007,15
2008,14
2009,13
2010,12
2011,11
2012,10
2013,9
2014,8
2015,7
2016,6
2017,5
2018,4
2019,3
2020,2
2021,1
2022,0
2023,1
2024,2
2025,3
2026,4
2027,5
2028,6
2029,7
2030,8
2031,7
2032,6
2033,5
2034,4
2035,3
2036,2
2037,3
2038,2
2039,1
2040,2
2041,3
2042,4
2043,3
2044,2
2045,3
2046,2
2047,1
2048,0
2049,1
2050,2
2051,3
2052,4
2053,5
2054,6
2055,7
2056,8
2057,9
2058,10
2059,11
2060,12
2061,13
2062,14
2063,15
2064,16
2065,17
2066,18
2067,19
2068,20
2069,21
2070,22
2071,23
2072,24
2073,25
2074,26
2075,27
2076,28
2077,29
2078,28
2079,29
2080,30
2081,31
2082,32
2083,33
2084,34
2085,35
2086,36
2087,37
2088,36
2089,35
2090,34
2091,33
2092,32
2093,33
2094,34
2095,35
2096,34
2097,33
2098,32
2099,33
2100,34
2101,35
2102,36
2103,37
2104,38
2105,39
2106,40
2107,39
2108,38
2109,37
2110,36
2111,35
2112,34
2113,33
2114,32
2115,31
2116,32
2117,33
2118,34
2119,33
2120,32
2121,31
2122,30
2123,29
2124,28
2125,27
2126,26
2127,25
2128,24
2129,23
2130,22
2131,21
2132,20
2133,19
2134,18
2135,17
2136,16
2137,15
2138,16
2139,17
2140,18
2141,19
2142,20
2143,21
2144,22
2145,23
2146,22
2147,21
2148,20
2149,19
2150,18
2151,17
2152,18
2153,17
2154,16
2155,15
2156,14
2157,13
2158,12
2159,11
2160,10
2161,9
2162,8
2163,7
2164,6
2165,5
2166,4
2167,5
2168,6
2169,7
2170,8
2171,9
2172,10
2173,11
2174,12
2175,11
2176,10
2177,9
2178,8
2179,7
2180,6
2181,5
2182,6
2183,7
2184,6
2185,5
2186,4
2187,3
2188,2
2189,1
2190,0
2191,1
2192,2
2193,3
2194,4
2195,5
2196,4
2197,3
2198,2
2199,3
2200,4
2201,5
2202,6
2203,7
2204,8
2205,9
2206,10
2207,11
2208,12
2209,13
2210,14
2211,15
2212,16
2213,17
2214,18
2215,19
2216,20
2217,21
2218,22
2219,23
2220,24
2221,25
2222,24
2223,23
2224,22
2225,21
2226,20
2227,19
2228,20
2229,21
2230,22
2231,23
2232,24
2233,23
2234,24
2235,25
2236,26
2237,27
2238,28
2239,29
2240,28
2241,29
2242,30
2243,29
2244,28
2245,27
2246,26
2247,25
2248,24
2249,23
2250,22
2251,23
2252,22
2253,21
2254,20
2255,19
2256,20
2257,21
2258,22
2259,23
2260,24
2261,25
2262,26
2263,27
2264,28
2265,27
2266,28
2267,27
2268,26
2269,25
2270,24
2271,23
2272,22
2273,21
2274,20
2275,19
2276,20
2277,21
2278,22
2279,23
2280,22
2281,23
2282,24
2283,25
2284,26
2285,25
2286,24
2287,23
2288,22
2289,21
2290,20
2291,21
2292,20
2293,19
2294,18
2295,17
2296,16
2297,15
2298,14
2299,13
2300,12
2301,11
2302,10
2303,9
2304,8
2305,7
2306,6
2307,5
2308,4
2309,3
2310,2
2311,3
2312,2
2313,1
2314,2
2315,1
2316,0
2317,1
2318,2
2319,1
2320,2
2321,1
2322,2
2323,3
2324,4
2325,5
2326,4
2327,3
2328,4
2329,3
2330,2
2331,3
2332,4
2333,3
2334,2
2335,3
2336,4
2337,5
2338,6
2339,7
2340,8
2341,7
2342,6
2343,5
2344,4
2345,3
2346,2
2347,1
2348,2
2349,3
2350,4
2351,5
2352,4
2353,5
2354,6
2355,7
2356,8
2357,9
2358,8
2359,7
2360,6
2361,7
2362,8
2363,9
2364,10
2365,9
2366,8
2367,7
2368,6
2369,5
2370,4
2371,3
2372,2
2373,1
2374,0
2375,1
2376,2
2377,3
2378,2
2379,3
2380,2
2381,1
2382,0
2383,1
2384,2
2385,3
2386,4
2387,3
2388,2
2389,1
2390,2
2391,1
2392,2
2393,3
2394,2
2395,3
2396,2
2397,3
2398,4
2399,5
2400,6
2401,7
2402,8
2403,7
2404,6
2405,5
2406,4
2407,3
2408,2
2409,1
2410,2
2411,3
2412,4
2413,5
2414,6
2415,7
2416,8
2417,9
2418,10
2419,9
2420,8
2421,7
2422,6
2423,5
2424,4
2425,3
2426,2
2427,3
2428,4
2429,5
2430,6
2431,5
2432,4
2433,3
2434,2
2435,1
2436,2
2437,3
2438,2
2439,1
2440,2
2441,3
2442,4
2443,5
2444,6
2445,7
2446,8
2447,9
2448,10
2449,11
2450,12
2451,13
2452,14
2453,15
2454,16
2455,17
2456,18
2457,19
2458,20
2459,21
2460,22
2461,23
2462,24
2463,25
2464,26
2465,27
2466,28
2467,29
2468,28
2469,27
2470,28
2471,29
2472,30
2473,31
2474,32
2475,33
2476,34
2477,35
2478,36
2479,37
2480,38
2481,39
2482,40
2483,41
2484,42
2485,43
2486,42
2487,41
2488,42
2489,43
2490,44
2491,45
2492,46
2493,47
2494,48
2495,47
2496,46
2497,45
2498,44
2499,43
2500,42
2501,41
2502,40
2503,39
2504,38
2505,37
2506,36
2507,35
2508,34
2509,33
2510,32
2511,31
2512,30
2513,29
2514,28
2515,27
2516,26
2517,25
2518,24
2519,23
2520,22
2521,21
2522,20
2523,19
2524,18
2525,17
2526,16
2527,15
2528,14
2529,15
2530,16
2531,17
2532,18
2533,19
2534,20
2535,21
2536,22
2537,21
2538,20
2539,21
2540,20
2541,21
2542,20
2543,19
2544,18
2545,17
2546,16
2547,15
2548,14
2549,13
2550,12
2551,11
2552,10
2553,11
2554,10
2555,9
2556,8
2557,7
2558,6
2559,5
2560,4
2561,5
2562,4
2563,3
2564,4
2565,3
2566,2
2567,1
2568,0
2569,1
2570,2
2571,1
2572,0
2573,1
2574,2
2575,3
2576,4
2577,5
2578,6
2579,7
2580,8
2581,9
2582,10
2583,11
2584,12
2585,13
2586,14
2587,15
2588,16
2589,17
2590,16
2591,15
2592,14
2593,13
2594,12
2595,11
2596,10
2597,9
2598,8
2599,7
2600,8
2601,9
2602,10
2603,11
2604,12
2605,13
2606,14
2607,15
2608,16
2609,17
2610,18
2611,19
2612,20
2613,21
2614,22
2615,21
2616,20
2617,19
2618,18
2619,17
2620,16
2621,15
2622,14
2623,13
2624,12
2625,11
2626,12
2627,13
2628,14
2629,15
2630,16
2631,17
2632,18
2633,19
2634,20
2635,21
2636,22
2637,23
2638,24
2639,25
2640,26
2641,27
2642,26
2643,25
2644,24
2645,23
2646,22
2647,21
2648,22
2649,23
2650,24
2651,25
2652,26
2653,27
2654,28
2655,29
2656,28
2657,27
2658,28
2659,29
2660,30
2661,31
2662,32
2663,33
2664,34
2665,35
2666,36
2667,37
2668,38
2669,39
2670,40
2671,41
2672,42
2673,41
2674,42
2675,41
2676,40
2677,41
2678,42
2679,43
2680,44
2681,45
2682,46
2683,47
2684,48
2685,47
2686,46
2687,45
2688,44
2689,43
2690,42
2691,41
2692,40
2693,39
2694,38
2695,37
2696,36
2697,35
2698,34
2699,35
2700,36
2701,37
2702,38
2703,39
2704,40
2705,41
2706,42
2707,43
2708,44
2709,45
2710,46
2711,47
2712,48
2713,49
2714,50
2715,51
2716,52
2717,53
2718,52
2719,51
2720,50
2721,49
2722,48
2723,47
2724,46
2725,47
2726,48
2727,49
2728,50
2729,51
2730,52
2731,53
2732,52
2733,51
2734,50
2735,49
2736,48
2737,47
2738,46
2739,45
2740,44
2741,43
2742,42
2743,41
2744,40
2745,39
2746,38
2747,37
2748,36
2749,35
2750,34
2751,33
2752,32
2753,31
2754,30
2755,29
2756,28
2757,27
2758,26
2759,25
2760,24
2761,23
2762,22
2763,21
2764,20
2765,21
2766,22
2767,23
2768,24
2769,25
2770,26
2771,27
2772,28
2773,29
2774,28
2775,29
2776,28
2777,27
2778,26
2779,25
2780,24
2781,23
2782,22
2783,21
2784,20
2785,19
2786,18
2787,17
2788,16
2789,15
2790,14
2791,13
2792,12
2793,11
2794,10
2795,9
2796,8
2797,7
2798,6
2799,5
2800,4
2801,3
2802,2
2803,1
2804,0
2805,1
2806,2
2807,3
2808,4
2809,5
2810,6
2811,7
2812,8
2813,9
2814,10
2815,11
2816,12
2817,13
2818,14
2819,15
2820,16
2821,17
2822,18
2823,19
2824,20
2825,21
2826,22
2827,23
2828,24
2829,25
2830,26
2831,27
2832,28
2833,27
2834,28
2835,29
2836,28
2837,27
2838,28
2839,27
2840,28
2841,27
2842,26
2843,25
2844,26
2845,27
2846,26
2847,25
2848,24
2849,23
2850,22
2851,23
2852,24
2853,23
2854,22
2855,21
2856,20
2857,19
2858,20
2859,19
2860,18
2861,17
2862,16
2863,15
2864,14
2865,13
2866,12
2867,11
2868,10
2869,11
2870,10
2871,9
2872,10
2873,11
2874,12
2875,13
2876,14
2877,15
2878,16
2879,17
2880,18
2881,19
2882,18
2883,17
2884,16
2885,15
2886,14
2887,13
2888,12
2889,11
2890,10
2891,9
2892,8
2893,7
2894,8
2895,9
2896,10
2897,11
2898,12
2899,13
2900,14
2901,13
2902,14
2903,15
2904,16
2905,17
2906,18
2907,19
2908,20
2909,21
2910,20
2911,19
2912,18
2913,17
2914,16
2915,15
2916,16
2917,15
2918,16
2919,17
2920,16
2921,15
2922,16
2923,15
2924,14
2925,13
2926,12
2927,11
2928,12
2929,13
2930,14
2931,15
2932,16
2933,17
2934,18
2935,19
2936,20
2937,19
2938,18
2939,17
2940,16
2941,15
2942,16
2943,15
2944,14
2945,13
2946,12
2947,11
2948,10
2949,11
2950,10
2951,9
2952,8
2953,7
2954,6
2955,5
2956,4
2957,3
2958,2
2959,1
2960,0
2961,1
2962,2
2963,3
2964,2
2965,3
2966,4
2967,5
2968,6
2969,7
2970,8
2971,9
2972,10
2973,11
2974,12
2975,13
2976,14
2977,15
2978,16
2979,15
2980,14
2981,13
2982,12
2983,11
2984,10
2985,9
2986,8
2987,7
2988,6
2989,5
2990,6
2991,7
2992,8
2993,9
2994,10
2995,11
